bairro,densidade_pop,idh,dist_ubs_km,historico_atendimentos,pct_exames_pendentes,populacao_infantil_pct,dia_semana_cadastro,latitude,longitude,demanda
Consolação,9224.52,0.9513,1.574,14,0.0622,0.3031,2,-23.553671,-46.665578,Baixa
Consolação,8568.07,0.9306,1.134,11,0.1419,0.1782,2,-23.555117,-46.66173,Baixa
Consolação,11450.36,0.9166,1.504,6,0.2025,0.3095,4,-23.554224,-46.66005,Baixa
Consolação,7565.92,0.9581,1.924,13,0.1349,0.1973,4,-23.55898,-46.665823,Baixa
Consolação,5129.13,0.947,1.44,5,0.0991,0.1464,2,-23.553339,-46.653569,Baixa
Consolação,7608.63,0.9223,1.227,10,0.3482,0.202,4,-23.548978,-46.654061,Baixa
Consolação,11770.29,0.9164,1.34,9,0.2568,0.3233,2,-23.557272,-46.663759,Baixa
Consolação,8892.49,0.9394,1.188,8,0.3182,0.2268,0,-23.548788,-46.663168,Media
Consolação,10159.64,0.9381,1.372,14,0.3053,0.1788,5,-23.550694,-46.656843,Baixa
Vila Buarque,15198.21,0.8276,0.989,10,0.5393,0.2026,0,-23.54895,-46.655727,Media
Vila Buarque,17413.27,0.8276,1.186,10,0.4133,0.3027,6,-23.543534,-46.645182,Alta
Vila Buarque,17624.04,0.852,1.039,12,0.0521,0.1713,5,-23.54318,-46.647493,Baixa
Vila Buarque,18497.38,0.8658,1.429,10,0.5492,0.2883,4,-23.531884,-46.654392,Baixa
Vila Buarque,16369.3,0.8823,1.224,6,0.2789,0.2289,4,-23.556226,-46.649687,Baixa
Vila Buarque,18327.37,0.8763,1.231,11,0.234,0.2515,5,-23.541593,-46.641033,Baixa
Vila Buarque,15068.71,0.8606,1.154,11,0.325,0.2155,1,-23.544755,-46.64949,Alta
Vila Buarque,16565.32,0.8628,1.562,10,0.1923,0.251,1,-23.528383,-46.641082,Baixa
Vila Buarque,18489.01,0.8851,1.08,11,0.0854,0.1839,5,-23.550418,-46.646777,Baixa
Vila Buarque,19204.35,0.8756,1.379,8,0.5099,0.1663,3,-23.539843,-46.647587,Media
Vila Buarque,19573.87,0.874,1.109,11,0.203,0.1562,6,-23.543064,-46.64732,Media
Vila Buarque,19196.42,0.8594,1.517,7,0.5857,0.2503,3,-23.547906,-46.638204,Baixa
Vila Buarque,15573.29,0.8541,1.356,9,0.1537,0.1849,1,-23.538193,-46.643812,Baixa
Vila Buarque,16034.76,0.8624,1.364,7,0.4751,0.2192,2,-23.537464,-46.650399,Alta
Vila Buarque,20367.84,0.8431,1.43,7,0.2059,0.2253,0,-23.539926,-46.650009,Media
Vila Buarque,17403.8,0.8585,1.382,16,0.8496,0.2677,1,-23.53836,-46.639729,Alta
Vila Buarque,17486.0,0.8236,1.552,12,0.1295,0.2216,5,-23.551596,-46.640885,Media
Vila Buarque,17071.87,0.844,1.257,15,0.324,0.2126,3,-23.547493,-46.651576,Media
Vila Buarque,17515.43,0.8334,1.386,13,0.3117,0.177,5,-23.543357,-46.650207,Baixa
Vila Buarque,15956.35,0.8572,1.302,9,0.4385,0.2645,2,-23.53858,-46.644815,Baixa
Vila Buarque,18880.08,0.8758,1.128,14,0.1804,0.1935,1,-23.53738,-46.650025,Baixa
Vila Buarque,15594.62,0.8395,1.211,16,0.1108,0.2192,6,-23.542642,-46.640452,Baixa
Vila Buarque,18795.79,0.8497,1.129,13,0.2593,0.2049,1,-23.541827,-46.654566,Media
Vila Buarque,19831.78,0.8651,1.411,14,0.2309,0.261,3,-23.550337,-46.650541,Baixa
Vila Buarque,17303.1,0.8468,0.972,12,0.1339,0.1378,6,-23.540585,-46.646649,Baixa
Campo Belo,10903.82,0.8835,2.142,7,0.0644,0.1945,3,-23.628386,-46.664593,Baixa
Campo Belo,9137.61,0.8641,2.72,5,0.1284,0.1276,3,-23.614339,-46.673176,Media
Campo Belo,8474.45,0.8892,2.227,9,0.7216,0.2846,3,-23.626357,-46.674612,Media
Campo Belo,10020.72,0.8421,2.101,10,0.478,0.2173,3,-23.619735,-46.673559,Baixa
Campo Belo,7790.89,0.8756,2.213,5,0.6299,0.2258,0,-23.614537,-46.663936,Alta
Campo Belo,8310.77,0.88,2.333,9,0.2882,0.2148,2,-23.622021,-46.669844,Baixa
Campo Belo,10227.57,0.8456,2.099,8,0.4125,0.2985,5,-23.620701,-46.665924,Alta
Campo Belo,8631.51,0.8888,2.089,10,0.1847,0.2321,6,-23.623668,-46.670038,Baixa
Campo Belo,8503.64,0.8597,2.634,13,0.4296,0.2485,6,-23.615998,-46.671069,Media
Campo Belo,9943.98,0.8496,2.195,12,0.1684,0.2251,6,-23.617569,-46.670896,Media
Campo Belo,9525.15,0.8474,2.173,9,0.3447,0.2365,3,-23.614479,-46.671434,Baixa
Campo Belo,7614.17,0.8791,2.756,12,0.0754,0.2032,0,-23.624723,-46.664171,Baixa
Campo Belo,8832.23,0.8801,2.286,13,0.3489,0.3449,1,-23.620821,-46.670421,Baixa
Campo Belo,7142.84,0.8723,2.591,7,0.2132,0.2231,5,-23.619857,-46.675142,Baixa
Campo Belo,11277.54,0.8531,2.241,7,0.6695,0.254,2,-23.62528,-46.668008,Alta
Campo Belo,8899.46,0.8946,2.551,11,0.3555,0.209,3,-23.623302,-46.672002,Baixa
Campo Belo,7736.99,0.8265,2.129,10,0.2402,0.2976,3,-23.625091,-46.676309,Baixa
Campo Belo,10190.58,0.8887,2.222,7,0.1539,0.1174,6,-23.622234,-46.677247,Baixa
Campo Belo,9173.59,0.8643,2.257,11,0.1947,0.222,0,-23.615537,-46.664479,Baixa
Campo Belo,10841.69,0.8274,2.23,9,0.1402,0.1186,2,-23.615569,-46.671274,Media
Campo Belo,10262.54,0.8265,2.353,7,0.3953,0.2408,5,-23.616633,-46.662535,Baixa
Campo Belo,10339.61,0.8464,2.49,12,0.1847,0.2353,0,-23.616285,-46.666173,Baixa
Campo Belo,9672.61,0.8593,2.113,10,0.3668,0.2458,2,-23.619152,-46.672085,Alta
Campo Belo,9629.5,0.8502,2.246,13,0.1203,0.2333,2,-23.619894,-46.672258,Baixa
Campo Belo,8453.96,0.851,2.123,11,0.5911,0.2272,3,-23.620139,-46.666885,Media
Moema,13638.92,0.9002,0.83,9,0.1154,0.2843,0,-23.602886,-46.665358,Media
Moema,13688.35,0.8658,0.856,7,0.1242,0.2663,0,-23.60197,-46.663163,Baixa
Moema,11591.42,0.8776,0.82,5,0.0744,0.1875,2,-23.607187,-46.665282,Baixa
Moema,13681.22,0.884,0.903,16,0.2049,0.2357,4,-23.59553,-46.661215,Baixa
Moema,13384.49,0.893,0.66,16,0.1339,0.1919,6,-23.600047,-46.658659,Baixa
Moema,15757.48,0.8869,0.741,12,0.3162,0.2842,1,-23.601156,-46.663963,Baixa
Moema,12043.85,0.8796,0.753,9,0.2076,0.2734,5,-23.598338,-46.660908,Baixa
Moema,13448.43,0.8924,1.273,12,0.0457,0.1679,3,-23.601004,-46.662288,Baixa
Moema,11936.04,0.8782,0.733,13,0.216,0.1963,5,-23.59735,-46.661854,Baixa
Moema,14394.16,0.8967,0.702,5,0.7499,0.1744,2,-23.592497,-46.666264,Media
Moema,13378.12,0.8814,0.795,7,0.1167,0.24,4,-23.596121,-46.66948,Baixa
Moema,14087.18,0.8743,1.025,10,0.2423,0.0749,0,-23.597416,-46.664623,Baixa
Moema,10896.02,0.8675,0.953,2,0.3103,0.2277,5,-23.597752,-46.669218,Baixa
Moema,14044.99,0.8482,0.842,11,0.1881,0.3504,5,-23.58487,-46.671284,Media
Moema,11536.69,0.8804,0.729,11,0.6864,0.2215,1,-23.603398,-46.667053,Baixa
Moema,12107.15,0.8808,0.75,9,0.4456,0.1967,6,-23.602538,-46.66317,Media
Moema,15384.42,0.8534,0.734,8,0.2015,0.168,5,-23.596716,-46.661197,Baixa
Moema,12381.37,0.8574,0.839,14,0.3316,0.3277,3,-23.604344,-46.667532,Baixa
Moema,12951.07,0.8892,0.731,10,0.3868,0.1592,3,-23.599867,-46.665978,Baixa
Moema,13321.72,0.894,0.771,10,0.0688,0.2445,0,-23.59972,-46.664411,Baixa
Moema,11392.71,0.8706,0.69,10,0.1679,0.1767,4,-23.598389,-46.65565,Baixa
Moema,11776.33,0.9033,0.68,9,0.4643,0.2696,1,-23.596375,-46.660934,Media
Moema,15692.91,0.8897,0.641,10,0.3672,0.1875,2,-23.59572,-46.662685,Baixa
Moema,14205.67,0.8387,0.868,7,0.238,0.2454,0,-23.605432,-46.664007,Baixa
Moema,14309.48,0.8698,0.714,11,0.4311,0.2489,3,-23.591145,-46.660307,Baixa
Chácara Klabin,13161.94,0.8424,0.513,7,0.2701,0.244,0,-23.605747,-46.633188,Baixa
Chácara Klabin,13979.04,0.826,0.477,10,0.0593,0.2419,1,-23.606272,-46.64707,Baixa
Chácara Klabin,12322.51,0.84,0.386,9,0.2505,0.1201,5,-23.598335,-46.628594,Baixa
Chácara Klabin,14317.0,0.8722,0.445,12,0.0368,0.2433,4,-23.601134,-46.634779,Baixa
Chácara Klabin,13670.75,0.8032,0.417,12,0.1824,0.2161,3,-23.608099,-46.636341,Baixa
Chácara Klabin,11354.99,0.8016,0.541,8,0.5872,0.2746,6,-23.609542,-46.640158,Alta
Chácara Klabin,12205.27,0.8441,0.5,9,0.2562,0.1954,2,-23.603176,-46.631233,Baixa
Chácara Klabin,14833.96,0.8283,0.468,13,0.3933,0.2345,5,-23.600235,-46.629156,Baixa
Chácara Klabin,12841.48,0.8132,1.122,8,0.4772,0.2409,5,-23.603523,-46.637555,Alta
Chácara Klabin,14484.16,0.7963,0.819,20,0.089,0.1921,6,-23.612745,-46.639027,Baixa
Chácara Klabin,14307.31,0.8302,0.926,7,0.0804,0.1653,3,-23.607626,-46.63298,Baixa
Chácara Klabin,14673.89,0.8503,0.296,13,0.7745,0.1845,5,-23.603416,-46.641154,Baixa
Chácara Klabin,15889.42,0.8761,0.754,6,0.2844,0.2026,3,-23.603038,-46.637941,Baixa
Chácara Klabin,12435.21,0.8385,0.528,16,0.3713,0.1369,0,-23.607531,-46.639021,Baixa
Chácara Klabin,9862.84,0.8097,0.598,12,0.5346,0.2614,0,-23.604659,-46.630394,Baixa
Chácara Klabin,10713.75,0.8278,0.663,6,0.6404,0.2305,4,-23.603778,-46.634781,Alta
Chácara Klabin,13476.05,0.8201,0.442,11,0.2385,0.2795,4,-23.606683,-46.644465,Media
Chácara Klabin,12141.86,0.8447,0.626,11,0.0645,0.2455,1,-23.603267,-46.630762,Alta
Chácara Klabin,13505.77,0.8121,0.482,9,0.1416,0.2123,0,-23.604776,-46.638977,Media
Chácara Klabin,11335.43,0.7978,0.384,5,0.4933,0.2965,4,-23.603332,-46.644992,Media
Chácara Klabin,15925.59,0.8478,0.365,10,0.7438,0.2402,3,-23.597556,-46.633808,Baixa
Chácara Klabin,11564.48,0.8551,0.41,13,0.6574,0.2193,4,-23.598144,-46.640036,Media
Chácara Klabin,14188.89,0.8298,0.354,7,0.2667,0.2697,0,-23.605069,-46.64461,Baixa
Chácara Klabin,10693.07,0.838,0.655,7,0.2331,0.1889,2,-23.600157,-46.638976,Media
Chácara Klabin,13210.04,0.8242,0.337,13,0.2244,0.1994,1,-23.601866,-46.638469,Baixa
Vila Leopoldina,11046.72,0.8843,1.248,10,0.324,0.1884,4,-23.531675,-46.726243,Baixa
Vila Leopoldina,14918.16,0.9181,0.975,12,0.3226,0.3162,5,-23.531387,-46.722075,Baixa
Vila Leopoldina,12025.28,0.8894,1.135,11,0.1987,0.1752,3,-23.535812,-46.726967,Baixa
Vila Leopoldina,15443.18,0.8676,1.129,16,0.3068,0.2213,6,-23.536259,-46.741395,Baixa
Vila Leopoldina,14869.58,0.8945,1.182,9,0.0308,0.2345,5,-23.528991,-46.727214,Baixa
Vila Leopoldina,9232.39,0.8879,1.196,9,0.1174,0.1586,3,-23.53,-46.734352,Media
Vila Leopoldina,10138.16,0.9119,1.357,7,0.1482,0.2043,6,-23.538553,-46.728603,Baixa
Vila Leopoldina,11874.19,0.9187,1.546,12,0.2745,0.2484,6,-23.529399,-46.729549,Baixa
Vila Leopoldina,11974.96,0.8971,0.949,10,0.4195,0.0625,2,-23.536539,-46.732198,Baixa
Vila Leopoldina,12900.75,0.8423,0.963,12,0.4144,0.1789,0,-23.532981,-46.73526,Media
Vila Leopoldina,14064.54,0.9433,1.432,10,0.3822,0.2417,1,-23.537014,-46.736407,Baixa
Vila Leopoldina,11974.18,0.9257,1.438,11,0.0508,0.2694,0,-23.539657,-46.729344,Baixa
Vila Leopoldina,11474.53,0.845,1.016,6,0.5914,0.318,3,-23.538565,-46.732657,Baixa
Vila Leopoldina,12673.68,0.9008,1.057,11,0.0802,0.2758,4,-23.523958,-46.735239,Baixa
Vila Leopoldina,15334.85,0.8739,1.197,13,0.2537,0.2097,4,-23.536964,-46.732673,Baixa
Vila Leopoldina,13199.52,0.8869,1.047,6,0.3522,0.1707,4,-23.538572,-46.744253,Baixa
Vila Leopoldina,12198.53,0.941,1.361,12,0.1294,0.2425,0,-23.535128,-46.731411,Baixa
Vila Leopoldina,13547.98,0.9232,0.975,11,0.3068,0.1759,0,-23.535118,-46.732763,Baixa
Vila Leopoldina,11450.26,0.9007,1.225,9,0.2715,0.2599,4,-23.531398,-46.734622,Baixa
Vila Leopoldina,12348.61,0.8981,1.182,8,0.466,0.1712,2,-23.542726,-46.727126,Baixa
Vila Leopoldina,13676.59,0.9331,0.944,6,0.21,0.3603,4,-23.5451,-46.737892,Baixa
Vila Leopoldina,13369.21,0.9,0.981,7,0.3987,0.1512,5,-23.542568,-46.732788,Media
Vila Leopoldina,14158.8,0.9091,0.954,5,0.1006,0.1789,1,-23.534111,-46.731238,Baixa
Vila Leopoldina,11034.21,0.8794,1.083,13,0.2019,0.1197,6,-23.537458,-46.72981,Media
Vila Leopoldina,12367.01,0.8484,1.161,10,0.541,0.0864,2,-23.536631,-46.732902,Media
